ibge7;Município;2010;2020;2021;2022
3138302;Leandro ferreira;141,38;138,71;95,83;235,00
3138351;Leme do Prado;225,00;70,59;102,70;163,64
3138401;Leopoldina;103,99;73,73;72,62;70,40
3138500;Liberdade;131,58;76,19;102,44;80,43
3138609;Lima Duarte;119,87;76,79;32,04;69,01
3138625;Limeira do Oeste;109,23;80,34;86,41;100,00
3138658;Lontra;84,91;90,15;88,89;102,94
3138674;Luisburgo;102,33;58,56;59,29;98,23
3138682;Luislândia;90,43;78,82;91,78;147,14
3138708;Luminárias;124,49;104,76;89,29;108,33
3138807;Luz;113,73;150,00;101,60;103,07
3139003;Machado;93,06;104,49;89,55;80,04
3139102;Madre de Deus de Minas;125,53;86,67;96,08;157,78
3139201;Malacacheta;80,40;98,10;98,61;88,39
3139250;Mamonas;100,00;98,46;92,86;96,30
3139300;Manga;110,12;80,39;95,53;100,70
3139409;Manhuaçu;104,67;36,25;13,92;85,24
3139508;Manhumirim;101,43;92,69;78,13;91,19
3139607;Mantena;119,08;98,50;82,54;90,15
3139706;Maravilhas;116,35;125,37;75,58;142,86
3139805;Mar de Espanha;127,05;93,49;86,62;80,89
3139904;Maria da Fé;98,30;81,58;56,65;83,89
3140001;Mariana;96,85;109,00;98,83;96,95
3140100;Marilac;144,68;64,71;45,00;120,00
3140159;Mário Campos;113,74;100,96;89,16;78,68
3140209;Maripá de Minas;155,56;103,13;133,33;146,67
3140308;Marliéria;105,71;111,11;79,63;141,18
3140407;Marmelópolis;100,00;97,44;73,33;145,71
3140506;Martinho Campos;88,34;94,84;104,38;124,59
3140530;Martins Soares;81,51;147,27;88,68;113,08
3140555;Mata Verde;144,32;29,55;77,88;120,00
3140605;Materlândia;115,38;80,65;107,89;95,24
3140704;Mateus Leme;104,23;54,41;41,13;90,02
3171501;Mathias Lobato;169,05;108,82;81,58;207,69
3140803;Matias Barbosa;100,74;119,38;78,85;101,40
3140852;Matias Cardoso;107,33;84,16;104,92;94,81
3140902;Matipó;93,27;92,03;86,77;135,06
3141009;Mato Verde;128,08;107,09;80,26;95,27
3141108;Matozinhos;98,16;52,19;47,84;64,43
3141207;Matutina;86,36;110,42;137,50;100,00
3138906;Maxacalis;100,98;87,50;72,62;62,96
3141306;Medeiros;137,50;47,62;75,61;114,71
3141405;Medina;286,27;111,20;94,78;106,44
3141504;Mendes Pimentel;110,45;90,54;106,00;106,12
3141603;Mercês;98,11;82,18;116,88;109,68
3141702;Mesquita;98,51;100,00;96,55;121,15
3141801;Minas Novas;104,51;91,17;72,46;92,04
3141900;Minduri;100,00;71,74;81,63;65,79
3142007;Mirabela;100,00;79,35;86,36;86,88
3142106;Miradouro;101,74;152,17;100,00;92,55
3142205;Miraí;91,91;103,23;87,25;88,46
3142254;Miravânia;153,85;103,92;113,46;86,27
3142304;Moeda;105,45;143,90;137,50;120,75
3142403;Moema;110,99;160,00;121,25;126,97
3142502;Monjolos;104,00;85,71;100,00;63,64
3142601;Monsenhor Paulo;147,69;109,52;110,94;110,13
3142700;Montalvânia;95,81;100,00;108,85;84,98
3142809;Monte Alegre de Minas;102,40;50,18;64,55;93,09
3142908;Monte Azul;92,83;80,35;77,63;61,30
3143005;Monte Belo;97,96;92,09;88,89;108,33
3143104;Monte Carmelo;105,74;104,64;78,11;91,95
3143153;Monte Formoso;89,55;131,67;69,88;94,37
3143203;Monte Santo de Minas;97,35;69,38;78,84;75,89
3143302;Montes Claros;85,56;70,96;73,40;83,15
3143401;Monte Sião;109,63;113,00;93,81;110,92
3143450;Montezuma;127,16;93,10;138,03;126,58
3143500;Morada Nova de Minas;125,29;107,06;97,67;173,13
3143609;Morro da Garça;118,92;168,18;127,27;70,00
3143708;Morro do Pilar;254,84;41,46;68,57;113,79
3143807;Munhoz;136,36;140,74;132,00;120,25
3143906;Muriaé;102,20;84,63;81,50;98,62
3144003;Mutum;87,47;87,23;59,28;76,88
3144102;Muzambinho;96,89;93,54;73,38;89,24
3144201;Nacip Raydan;159,26;130,43;5,00;75,00
3144300;Nanuque;98,08;109,83;89,89;93,62
3144359;Naque;116,49;172,62;109,32;80,62
3144375;Natalândia;110,00;104,17;118,92;136,84
3144409;Natércia;132,56;78,57;100,00;116,67
3144508;Nazareno;145,65;113,10;112,33;119,05
3144607;Nepomuceno;111,92;92,07;103,10;107,58
3144656;Ninheira;129,27;106,38;109,73;122,62
3144672;Nova Belém;100,00;109,43;131,37;93,75
3144706;Nova Era;91,87;89,13;88,48;93,81
3144805;Nova Lima;76,63;73,85;66,27;73,04
3144904;Nova Módica;124,53;147,06;136,36;123,08
3145000;Nova Ponte;118,90;133,52;86,38;97,77
3145059;Nova Porteirinha;100,00;108,91;112,24;111,36
3145109;Nova Resende;100,86;77,87;96,41;114,43
3145208;Nova Serrana;94,99;117,89;90,10;95,45
3136603;Nova União;150,00;130,67;34,78;78,08
3145307;Novo Cruzeiro;99,62;91,14;88,07;102,92
3145356;Novo Oriente de Minas;120,34;87,83;82,01;108,20
3145372;Novorizonte;125,49;38,57;91,30;156,25
3145406;Olaria;141,18;118,18;77,78;95,24
3145455;Olhos D' Água;117,07;128,99;86,59;72,73
3145505;Olímpio Noronha;100,00;125,81;88,24;129,17
3145604;Oliveira;96,49;102,06;91,84;83,33
3145703;Oliveira Fortes;169,57;100,00;129,41;119,05
3145802;Onça do Pitangui;188,00;88,57;76,92;129,17
3145851;Oratórios;104,41;144,23;100,00;87,88
3145877;Orizânia;87,18;73,33;32,73;93,20
3145901;Ouro Branco;97,51;85,23;83,85;97,24
3146008;Ouro Fino;885,71;73,89;78,35;75,60
3146107;Ouro Preto;122,53;89,81;83,72;96,48
3146206;Ouro Verde de Minas;124,79;91,35;112,36;94,17
3146255;Padre Carvalho;100,90;50,00;98,33;92,86
3146305;Padre Paraíso;94,98;123,60;110,88;85,98
3146404;Paineiras;118,42;100,00;91,18;84,85
3146503;Pains;108,97;122,99;83,02;75,24
3146552;Pai Pedro;117,74;103,23;149,12;90,14
3146602;Paiva;160,00;61,54;50,00;109,09
3146701;Palma;121,82;75,38;78,57;134,04
3146750;Palmópolis;181,48;109,76;102,74;72,45
3146909;Papagaios;98,15;96,61;105,95;86,49
3147006;Paracatu;131,61;81,33;74,79;80,45
3147105;Pará de Minas;93,23;83,13;81,35;92,15
3147204;Paraguaçu;93,07;87,41;96,00;88,06
3147303;Paraisópolis;93,47;95,71;95,94;119,21
3147402;Paraopeba;116,37;100,98;88,34;92,14
3147501;Passabém;105,56;61,54;118,18;111,11
3147600;Passa Quatro;75,46;26,53;13,76;82,80
3147709;Passa Tempo;134,55;126,56;89,29;110,17
3147808;Passa Vinte;104,17;95,24;181,82;90,00
3147907;Passos;108,37;71,82;67,39;67,86
3147956;Patis;97,33;114,00;85,71;89,66
3148004;Patos de Minas;105,17;68,79;72,30;75,49
3148103;Patrocínio;100,89;99,07;73,13;77,43
3148202;Patrocínio do Muriaé;87,50;26,19;40,00;108,00
3148301;Paula Cândido;107,41;142,31;83,65;73,64
3148400;Paulistas;103,57;36,00;124,39;107,55
3148509;Pavão;96,90;168,60;83,91;100,00
3148608;Peçanha;113,77;92,79;75,22;81,02
3148707;Pedra Azul;75,24;103,68;80,98;86,84
3148756;Pedra Bonita;99,04;88,46;76,58;135,63
3148806;Pedra do Anta;70,83;112,90;138,10;119,23
3148905;Pedra do Indaiá;131,25;113,51;103,45;123,33
3149002;Pedra Dourada;105,00;86,21;46,88;90,63
3149101;Pedralva;87,65;81,82;86,72;93,91
3149150;Pedras de Maria da Cruz;107,19;118,03;107,26;96,12
3149200;Pedrinópolis;98,08;54,55;72,00;111,11
3149309;Pedro Leopoldo;97,74;83,25;78,14;67,94
3149408;Pedro Teixeira;169,23;420,00;68,75;123,08
3149507;Pequeri;138,24;103,70;71,79;93,94
3149606;Pequi;97,78;102,38;109,76;137,84
3149705;Perdigão;111,54;117,27;94,74;100,00
3149804;Perdizes;84,04;102,96;68,51;118,59
3149903;Perdões;120,97;164,20;104,02;103,33
3149952;Periquito;107,48;88,50;34,26;75,73
3150000;Pescador;101,69;120,37;84,91;89,36
3150109;Piau;107,69;225,00;128,57;80,65
3150158;Piedade de Caratinga;107,09;104,72;124,03;102,04
3150208;Piedade de Ponte Nova;90,16;146,51;77,78;113,46
3150307;Piedade do Rio Grande;113,89;87,76;104,55;95,45
3150406;Piedade dos Gerais;108,57;98,11;92,31;133,33
3150505;Pimenta;136,25;125,37;102,78;100,00
3150539;Pingo D' Água;120,34;112,12;106,78;76,47
3150570;Pintópolis;121,59;81,25;40,82;21,62
3150604;Piracema;131,25;105,56;52,24;125,93
3150703;Pirajuba;122,03;93,41;83,10;110,96
3150802;Piranga;100,00;100,00;89,19;112,33
3150901;Piranguçu;79,41;103,23;110,94;108,62
3151008;Piranguinho;128,57;105,94;64,23;90,63
3151107;Pirapetinga;82,35;76,19;88,34;79,74
3151206;Pirapora;115,02;72,67;78,73;68,97
3151305;Piraúba;119,82;94,12;75,61;89,92
3151404;Pitangui;104,25;89,94;86,65;77,51
3151503;Piumhi;99,46;103,70;66,36;95,69
3151602;Planura;103,50;71,88;56,15;102,61
3151701;Poço Fundo;92,06;98,77;88,07;67,24
3151800;Poços de Caldas;95,07;84,54;76,73;69,78
3151909;Pocrane;197,73;126,76;103,49;104,55
3152006;Pompéu;90,35;94,63;89,74;97,57
3152105;Ponte Nova;99,86;86,77;47,06;87,70
3152131;Ponto Chique;127,27;58,62;77,94;108,16
3152170;Ponto dos Volantes;86,55;88,44;80,63;114,39
3152204;Porteirinha;121,90;104,40;96,72;97,29
3152303;Porto Firme;86,49;86,41;94,51;102,27
3152402;Poté;121,74;101,31;91,48;96,02
3152501;Pouso Alegre;88,73;67,13;73,13;62,11
3152600;Pouso Alto;111,43;134,38;96,92;67,57
3152709;Prados;123,53;124,36;136,84;72,90
3152808;Prata;102,41;73,08;71,43;108,78
3152907;Pratápolis;87,76;60,00;73,91;56,96
3153004;Pratinha;94,44;90,20;104,88;175,76
3153103;Presidente Bernardes;111,86;75,00;106,25;125,64
3153202;Presidente Juscelino;109,68;105,00;82,93;136,00
3153301;Presidente Kubitschek;83,33;115,56;61,90;78,05
3153400;Presidente Olegário;100,00;66,16;64,74;113,07
3153608;Prudente de Morais;100,00;121,43;98,52;106,54
3153707;Quartel Geral;97,56;123,53;60,61;111,11
3153806;Queluzito;140,00;190,91;80,00;123,08
3153905;Raposos;89,01;52,79;78,07;65,09
3154002;Raul Soares;80,70;104,44;75,84;103,72
3154101;Recreio;96,59;77,55;80,46;111,84
3154150;Reduto;78,57;63,46;42,22;80,51
3154200;Resende Costa;109,09;92,98;121,35;78,69
3154309;Resplendor;125,13;91,71;83,81;85,39
3154408;Ressaquinha;86,21;98,08;56,67;93,48
3154457;Riachinho;185,45;124,00;84,52;101,15
3154507;Riacho dos Machados;97,86;104,81;69,23;100,82
3154606;Ribeirão das Neves;97,49;72,63;74,68;78,12
3154705;Ribeirão Vermelho;105,41;112,20;85,00;110,00
3154804;Rio Acima;81,82;83,11;81,30;77,86
3154903;Rio Casca;68,37;104,20;77,56;66,05
3155009;Rio Doce;126,32;185,71;121,43;75,00
3155108;Rio do Prado;122,41;81,82;71,43;98,18
3155207;Rio Espera;101,75;200,00;80,00;67,86
3155306;Rio Manso;167,65;96,36;92,00;69,57
3155405;Rio Novo;101,35;151,61;78,35;89,89
3155504;Rio Paranaíba;93,50;163,19;128,99;99,10
3155603;Rio Pardo de Minas;100,48;95,97;87,21;87,31
3155702;Rio Piracicaba;114,49;80,38;81,88;100,81
3155801;Rio Pomba;97,33;85,58;94,83;92,13
3155900;Rio Preto;134,69;108,89;150,00;108,51
3156007;Rio Vermelho;469,44;84,44;37,88;78,83
3156106;Ritápolis;126,67;120,00;62,50;54,90
3156205;Rochedo de Minas;112,00;135,71;134,62;91,18
3156304;Rodeiro;95,65;116,98;98,39;99,17
3156403;Romaria;92,11;57,58;107,69;93,02
3156452;Rosário da Limeira;101,89;146,00;100,00;100,00
3156502;Rubelita;119,44;59,52;48,28;92,73
3156601;Rubim;102,44;112,77;94,29;56,59
3156700;Sabará;105,38;72,95;74,44;76,68
3156809;Sabinópolis;106,37;113,41;96,97;94,64
3156908;Sacramento;104,49;99,70;93,73;109,63
3157005;Salinas;99,82;80,74;58,87;69,08
3157104;Salto da Divisa;143,66;63,86;98,39;127,87
3157203;Santa Bárbara;130,02;89,13;88,49;93,81
3157252;Santa Bárbara do Leste;125,71;163,64;110,74;85,60
3157278;Santa Bárbara do Monte Verde;109,30;128,00;90,91;69,23
3157302;Santa Bárbara do Tugúrio;138,30;112,50;74,36;110,71
3157336;Santa Cruz de Minas;145,00;148,51;140,00;104,04
3157377;Santa Cruz de Salinas;112,50;153,57;91,11;84,31
3157401;Santa Cruz do Escalvado;91,67;112,50;97,83;95,12
3157500;Santa Efigênia de Minas;140,68;84,13;119,61;94,64
3157609;Santa Fé de Minas;92,86;103,92;97,83;83,33
3157658;Santa Helena de Minas;102,02;100,00;104,26;84,27
3157708;Santa Juliana;124,68;107,07;100,97;108,29
3157807;Santa Luzia;93,10;72,63;51,70;57,83
3157906;Santa Margarida;108,04;96,88;71,20;111,81
3158003;Santa Maria de Itabira;109,38;91,91;67,48;133,33
3158102;Santa Maria do Salto;112,00;146,81;65,15;108,70
3158201;Santa Maria do Suaçuí;108,85;55,15;88,44;99,36
3158300;Santana da Vargem;118,31;123,68;97,44;100,00
3158409;Santana de Cataguases;81,63;106,90;130,77;88,00
3158508;Santana de Pirapama;144,83;140,00;83,61;131,48
3158607;Santana do Deserto;142,50;30,56;36,67;122,22
3158706;Santana do Garambéu;60,00;100,00;127,78;86,36
3158805;Santana do Jacaré;93,62;32,81;32,08;100,00
3158904;Santana do Manhuaçu;97,32;81,82;94,85;102,00
3158953;Santana do paraíso;94,18;82,32;71,14;67,99
3159001;Santana do Riacho;156,25;134,62;108,00;137,74
3159100;Santana dos Montes;81,08;87,50;60,71;67,74
3159209;Santa Rita de Caldas;140,00;122,47;80,23;64,13
3159308;Santa Rita de Jacutinga;109,43;93,18;136,11;121,43
3159357;Santa Rita de Minas;122,83;125,56;65,45;79,63
3159407;Santa Rita do Ibitipoca;100,00;123,33;164,00;127,59
3159506;Santa Rita do Itueto;111,54;94,81;122,35;103,37
3159605;Santa Rita do Sapucaí;81,32;94,90;94,92;84,11
3159704;Santa Rosa da Serra;94,74;84,62;132,26;92,11
3159803;Santa Vitória;114,72;76,28;78,99;91,24
3159902;Santo Antônio do Amparo;106,18;111,17;85,85;93,26
3160009;Santo Antônio do Aventureiro;106,06;100,00;179,17;157,14
3160108;Santo Antônio do Grama;106,67;81,54;88,68;111,36
3160207;Santo Antônio do Itambé;109,43;105,66;48,94;84,62
3160306;Santo Antônio do Jacinto;154,94;91,87;91,34;95,80
3160405;Santo Antônio do Monte;95,29;94,12;101,60;87,68
3160454;Santo Antônio do Retiro;125,84;97,01;115,12;106,25
3160504;Santo Antônio do Rio Abaixo;122,22;56,25;46,15;100,00
3160603;Santo Hipólito;114,71;53,33;91,30;108,00
3160702;Santos Dumont;93,39;80,71;71,17;86,36
3160801;São Bento Abade;132,35;154,55;100,00;96,25
3160900;São Brás do Suaçuí;131,43;92,86;96,55;105,56
3160959;São Domingos das Dores;97,17;96,88;98,06;106,19
3161007;São Domingos do Prata;122,54;102,87;100,66;100,61
3161056;São Félix de Minas;210,00;119,51;96,88;153,85
3161106;São Francisco;109,40;85,78;81,83;111,02
3161205;São Francisco de Paula;102,90;94,74;74,67;66,20
3161304;São Francisco de Sales;154,72;48,15;62,79;62,00
3161403;São Francisco do Glória;103,92;91,49;89,80;122,22
3161502;São Geraldo;97,83;115,05;113,08;89,90
3161601;São Geraldo da Piedade;111,11;41,86;87,10;127,59
3161650;São Geraldo do Baixio;115,91;128,21;70,83;127,78
3161700;São Gonçalo do Abaeté;104,11;115,25;82,81;111,48
3161809;São Gonçalo do Pará;93,94;113,22;84,03;116,24
3161908;São Gonçalo do Rio Abaixo;99,20;108,84;73,13;100,68
3125507;São Gonçalo do Rio Preto;146,81;60,87;96,55;83,33
3162005;São Gonçalo do Sapucaí;149,12;68,97;24,71;71,47
3162104;São Gotardo;107,36;86,50;65,92;88,32
3162203;São João Batista do Glória;122,58;96,63;143,75;103,13
3162252;São João da Lagoa;139,47;202,56;87,30;91,18
3162302;São João da Mata;126,92;78,95;119,35;125,00
3162401;São João da Ponte;109,28;104,03;108,81;134,80
3162450;São João das Missões;91,18;91,67;82,93;67,15
3162500;São João Del Rei;101,30;84,80;73,05;71,12
3162559;São João do Manhuaçu;109,93;18,39;47,37;87,04
3162575;São João do Manteninha;148,39;88,75;71,08;106,45
3162609;São João do Oriente;96,40;55,46;65,52;106,33
3162658;São João do Pacuí;88,89;137,50;87,23;95,45
3162708;São João do Paraíso;95,32;97,53;85,04;97,01
3162807;São João Evangelista;97,78;97,17;66,39;78,11
3162906;São João Nepomuceno;97,94;82,13;87,07;63,67
3162922;São Joaquim de Bicas;112,65;103,10;93,60;96,76
3162948;São José da Barra;134,57;56,38;91,21;96,94
3162955;São José da Lapa;118,29;75,80;73,33;69,32
3163003;São José da Safira;118,03;91,67;71,43;134,69
3163102;São José da Varginha;124,39;116,67;86,79;102,44
3163201;São José do Alegre;116,67;75,00;62,71;102,38
3163300;São José do Divino;128,30;83,67;100,00;123,53
3163409;São José do Goiabal;88,51;114,29;80,65;78,57
3163508;São José do Jacuri;109,09;87,84;184,44;135,48
3163607;São José do Mantimento;136,36;21,05;47,73;134,88
3163706;São Lourenço;97,01;75,32;69,80;74,90
3163805;São Miguel do Anta;91,04;106,78;86,21;71,43
3163904;São Pedro da União;134,04;80,33;90,91;133,33
3164001;São Pedro dos Ferros;158,62;110,39;66,29;126,23
3164100;São Pedro do Suaçuí;120,83;78,79;65,08;105,66
3164209;São Romão;118,94;74,58;115,79;115,69
3164308;São Roque de Minas;85,92;101,59;95,71;91,03
3164407;São Sebastião da Bela Vista;138,16;82,14;120,83;124,29
3164431;São Sebastião da Vargem Alegre;108,82;200,00;92,31;117,24
3164472;São Sebastião do Anta;134,21;124,05;121,18;107,87
3164506;São Sebastião do Maranhão;98,25;55,43;53,27;86,02
3164605;São Sebastião do Oeste;102,67;133,62;70,07;112,31
3164704;São Sebastião do Paraíso;103,31;87,76;67,56;82,74
3164803;São Sebastião do Rio Preto;121,05;80,00;100,00;100,00
3164902;São Sebastião do Rio Verde;109,09;105,88;66,67;131,25
3165008;São Tiago;135,56;96,12;100,86;84,17
3165107;São Tomás de Aquino;101,89;145,45;101,19;102,27
3165206;São Tomé das Letras;89,04;128,99;60,44;120,69
3165305;São Vicente de Minas;111,43;107,69;65,82;98,72
3165404;Sapucaí Mirim;98,82;121,05;108,22;107,89
3165503;Sardoá;170,42;155,13;13,75;37,50
3165537;Sarzedo;97,33;108,10;102,33;96,10
3165560;Sem-Peixe;130,00;86,36;84,21;89,47
3165578;Senador Amaral;87,21;146,53;52,29;100,00
3165602;Senador Cortês;131,82;96,15;108,00;114,81
3165701;Senador Firmino;96,59;105,49;74,42;117,57
3165800;Senador José Bento;125,00;100,00;109,09;93,33
3165909;Senador Modestino Gonçalves;79,69;33,33;20,00;106,45
3166006;Senhora de Oliveira;106,06;162,79;31,03;89,80
3166105;Senhora do Porto;136,96;146,88;43,18;60,78
3166204;Senhora dos Remédios;121,05;83,96;77,66;95,96
3166303;Sericita;232,39;114,94;89,81;115,05
3166402;Seritinga;187,50;150,00;57,69;160,00
3166501;Serra Azul de Minas;118,75;75,00;62,50;128,89
3166600;Serra da Saudade;120,00;150,00;33,33;200,00
3166709;Serra dos Aimorés;92,75;84,00;84,21;128,09
3166808;Serra do Salitre;119,55;108,47;88,76;101,56
3166907;Serrania;89,92;105,43;120,00;72,22
3166956;Serranópolis de Minas;84,62;83,72;67,35;97,62
3167004;Serranos;58,62;89,29;135,00;66,67
3167103;Serro;91,78;76,52;64,75;72,16
3167202;Sete Lagoas;94,40;73,15;69,89;73,44
3165552;Setubinha;115,68;104,12;98,65;96,15
3167301;Silveirânia;175,00;114,29;135,00;103,45
3167400;Silvianópolis;98,36;105,77;59,38;113,95
3167509;Simão Pereira;132,00;96,97;90,00;112,00
3167608;Simonésia;93,57;92,21;56,87;83,73
3167707;Sobrália;95,95;101,69;110,91;165,79
3167806;Soledade de Minas;104,35;74,19;67,27;105,26
3167905;Tabuleiro;80,39;122,86;81,40;109,52
3168002;Taiobeiras;105,82;54,81;101,79;85,32
3168051;Taparuba;137,93;161,11;100,00;125,00
3168101;Tapira;113,64;136,96;66,13;102,33
3168200;Tapiraí;225,00;107,69;60,00;120,00
3168309;Taquaraçu de Minas;110,26;63,16;39,58;80,95
3168408;Tarumirim;99,32;70,50;72,41;63,64
3168507;Teixeiras;101,60;104,17;102,61;98,32
3168606;Teófilo Otoni;84,51;74,34;71,05;82,62
3168705;Timóteo;100,20;76,33;72,01;87,47
3168804;Tiradentes;93,67;115,85;36,78;104,44
3168903;Tiros;105,63;125,64;87,36;111,63
3169000;Tocantins;101,08;91,59;87,17;84,02
3169059;Tocos do Moji;107,14;123,53;60,53;109,38
3169109;Toledo;196,55;193,75;122,83;121,59
3169208;Tombos;105,93;67,05;79,76;122,86
3169307;Três Corações;98,58;75,39;67,72;67,71
3169356;Três Marias;94,53;101,76;87,34;95,54
3169406;Três Pontas;93,61;88,15;97,54;91,38
3169505;Tumiritinga;112,00;114,81;93,42;70,11
3169604;Tupaciguara;117,94;84,78;102,39;105,42
3169703;Turmalina;162,50;109,96;86,80;94,40
3169802;Turvolândia;180,00;134,00;104,69;90,00
3169901;Ubá;105,78;96,28;72,35;85,31
3170008;Ubaí;101,42;50,76;78,20;139,50
3170057;Ubaporanga;104,60;101,46;85,81;102,05
3170107;Uberaba;105,00;78,45;72,96;70,99
3170206;Uberlândia;96,79;90,07;87,75;79,24
3170305;Umburatiba;118,42;62,22;30,00;81,82
3170404;Unaí;96,87;85,03;76,44;89,40
3170438;União de Minas;134,04;97,83;80,00;116,67
3170479;Uruana de Minas;120,00;110,53;100,00;83,87
3170503;Urucânia;94,31;96,97;91,37;111,92
3170529;Urucuia;79,79;148,48;132,71;136,96
3170578;Vargem Alegre;141,94;114,75;86,96;105,56
3170602;Vargem Bonita;103,13;76,67;63,64;152,17
3170651;Vargem Grande do Rio Pardo;118,03;68,24;66,20;111,48
3170701;Varginha;98,63;91,87;86,38;81,43
3170750;Varjão de Minas;109,43;145,24;85,12;104,30
3170800;Várzea da Palma;108,62;116,16;121,75;99,33
3170909;Varzelândia;122,98;115,32;96,56;118,70
3171006;Vazante;98,59;80,14;72,80;81,33
3171030;Verdelândia;113,38;116,11;119,83;89,92
3171071;Veredinha;160,00;81,54;93,33;100,00
3171105;Veríssimo;104,88;58,33;155,56;119,35
3171154;Vermelho Novo;126,09;140,91;82,14;112,96
3171204;Vespasiano;107,93;61,26;54,38;49,75
3171303;Viçosa;88,31;53,14;62,93;84,74
3171402;Vieiras;137,84;118,75;40,54;100,00
3171600;Virgem da Lapa;108,38;90,23;79,20;108,11
3171709;Virgínia;131,46;83,17;85,11;101,02
3171808;Virginópolis;105,19;103,13;28,68;85,29
3171907;Virgolândia;119,05;127,50;139,53;110,20
3172004;Visconde do Rio Branco;107,24;100,94;73,91;88,24
3172103;Volta Grande;72,55;95,24;65,57;85,19
3172202;Wenceslau Braz;94,44;77,27;36,84;105,26
